,Unnamed: 0,index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover,date,day,month,year,hour
76896,20035574,20035574,2020-11-06 07:40:33.382,-4324475583306591935,,51.175.68.250,NO,Viken,Lillestrøm,29695,"Mozilla/5.0  (x86_64) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/201938",Android 2.3.3.2639,iOS 12,mobile,False,False,False,2020-11-06,6,11,2020,7
80654,7121312,7121312,2020-05-11 06:53:14.763,-6723669047625158589,,10.1.29.111,NO,Oslo County,Oslo,50989,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1604 variation/191393,Firefox 20.0.0.1604,iOS 11.2.6,mobile,False,False,False,2020-05-11,11,5,2020,6
73011,8998109,8998109,2020-06-07 13:29:54.062,-9060859658519855602,,10.0.75.56,NO,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1604,Firefox 20.0.0.1604,iOS 13.4,mobile,False,False,False,2020-06-07,7,6,2020,13
72904,8495014,8495014,2020-05-31 01:27:12.842,-4324475583306591935,,95.164.128.192,US,Wyoming,Cheyenne,54903,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.96 Mobile Safari/537.36 variation/155630",Chrome Mobile 81.0.4044.1925,iOS 11.2.6,mobile,False,False,False,2020-05-31,31,5,2020,1
2897,3296741,3296741,2020-03-19 11:52:05.757,-4324475583306591935,,194.27.88.226,TR,Trabzon,Trabzon,8517,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/51.0.2704.77 Mobile Safari/537.36",Chrome Mobile 51.0.2704,Windows Phone 8.1,mobile,False,False,False,2020-03-19,19,3,2020,11
42059,3822914,3822914,2020-03-26 15:36:58.033,7311354114177285712,,81.167.27.220,NO,Innlandet,Hamar,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.201.88 Safari/537.36",Chrome 79.0.3945.192.201,Mac OS X 10.14.6,desktop,True,False,False,2020-03-26,26,3,2020,15
60191,14342774,14342774,2020-08-21 13:12:58.562,-4324475583306591935,,10.0.181.209,CA,Quebec,Inverness,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-08-21,21,8,2020,13
24527,30762287,30762287,2021-02-22 15:28:50.679,-5170121803243527099,,79.160.4.32,NO,Viken,Tranby,29695,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0.0.3605 Mobile/10B500 Safari/8536.25",Mobile Safari 6.0.0.3605,iOS 6.1.6,mobile,True,False,False,2021-02-22,22,2,2021,15
2525,27395357,27395357,2021-01-12 10:09:51.405,-6978409240837754486,,91.220.196.199,NO,-,-,50304,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,True,False,False,2021-01-12,12,1,2021,10
75795,2510112,2510112,2020-03-07 21:25:34.774,-4324475583306591935,,92.220.248.125,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False,2020-03-07,7,3,2020,21
63253,23367325,23367325,2020-12-06 11:39:16.263,-2941734251827697748,,185.234.252.213,UA,-,-,43309,"Mozilla/5.0  (x86_64) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/201938",Android 2.3.3.2639,iOS 12,mobile,False,False,False,2020-12-06,6,12,2020,11
69286,4072157,4072157,2020-03-30 08:04:00.366,757200463611647372,,113.21.77.103,IN,West Bengal,Kolkata,45775,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1610,Firefox 20.0.0.1610,iOS 11.2.6,mobile,False,False,False,2020-03-30,30,3,2020,8
64950,19258733,19258733,2020-10-27 17:39:19.610,6310184878230613454,,185.115.246.179,NO,-,-,28824,"Mozilla/5.0  (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.21.120 Safari/537.36",Chrome 69.0.3497.17.21,Chrome OS 11316.123.0,desktop,True,False,False,2020-10-27,27,10,2020,17
15394,7713572,7713572,2020-05-19 07:32:01.131,-4324475583306591935,,217.71.208.245,FR,-,-,43646,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.16.100 Safari/537.36",Chrome 69.0.3497.16,Mac OS X 10.14.0,desktop,False,False,False,2020-05-19,19,5,2020,7
78097,9255220,9255220,2020-06-11 03:22:17.925,-7958735340134508973,,170.39.76.97,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.149 Mobile Safari/537.36 PHX/5.4",Chrome Mobile 80.0.3987,iOS 9.3.1,mobile,False,False,False,2020-06-11,11,6,2020,3
39105,11346125,11346125,2020-07-09 07:08:09.321,6422487367879616726,,46.212.234.107,NO,Viken,Lorenskog,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,True,False,False,2020-07-09,9,7,2020,7
56206,20757699,20757699,2020-11-14 21:08:34.952,-4324475583306591935,,199.26.84.61,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1935.138 Mobile Safari/537.36 PHX/6.4 variation/111581",Chrome Mobile 81.0.4044.1935,Android 6.0.99,mobile,False,False,False,2020-11-14,14,11,2020,21
23459,7386370,7386370,2020-05-14 16:39:17.704,3811323281637787883,,80.232.109.9,NO,Oslo County,Oslo,25400,"Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.81 Safari/537.36",Chrome 72.0.3626,Chrome OS 13505.73.0,desktop,True,False,False,2020-05-14,14,5,2020,16
82883,28220056,28220056,2021-01-21 15:10:24.910,-6978492782588221973,515.0,51.175.221.54,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/NCQS26.69-64-21 AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36 OPT/2.3",Chrome Mobile 81.0.4044.1928,iOS 13.4,mobile,True,False,False,2021-01-21,21,1,2021,15
11708,11439116,11439116,2020-07-10 12:15:28.960,-8791993470421201243,,92.221.33.170,NO,Rogaland,Jorpeland,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False,2020-07-10,10,7,2020,12
24877,14321862,14321862,2020-08-21 08:17:34.309,-503415052865029790,,80.202.186.233,NO,-,-,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.20.100 Safari/537.36",Chrome 69.0.3497.17.20,Mac OS X 10.14.6,desktop,True,False,False,2020-08-21,21,8,2020,8
22832,21774087,21774087,2020-11-24 08:49:58.825,-9021012833130577294,,10.0.77.226,NO,-,-,29695,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",Android 2.3.3.2660,Android 5.0,mobile,False,False,False,2020-11-24,24,11,2020,8
96893,18960191,18960191,2020-10-23 11:47:32.471,-150636376164767714,,158.149.88.221,NO,-,-,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.77.121 Safari/537.36",Chrome 72.0.3626.77,Mac OS X 10.14.6,desktop,True,False,False,2020-10-23,23,10,2020,11
31986,27454396,27454396,2021-01-12 19:19:54.623,-4324475583306591935,,10.3.205.193,RU,Moscow Oblast,Babayevo,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2021-01-12,12,1,2021,19
13008,18901939,18901939,2020-10-22 14:41:13.850,-5848437727949080142,,84.210.22.80,NO,Viken,Moss,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",Android 2.3.3.2639,iOS 9.3.3,mobile,True,False,False,2020-10-22,22,10,2020,14
19788,20914569,20914569,2020-11-16 18:04:13.928,-4324475583306591935,,10.3.205.194,RU,Moscow,Moscow,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2020-11-16,16,11,2020,18
40661,20785352,20785352,2020-11-15 09:30:48.213,5216357355807929396,,79.160.213.128,NO,Rogaland,Bryne,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.138 Mobile Safari/537.36 PHX/5.1",Chrome Mobile 81.0.4044.1927,iOS 11.2.6,mobile,True,False,False,2020-11-15,15,11,2020,9
83868,25498338,25498338,2020-12-28 07:50:33.886,-4324475583306591935,,170.39.78.50,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,False,False,2020-12-28,28,12,2020,7
25927,17462740,17462740,2020-10-03 07:11:42.957,-4324475583306591935,,91.227.206.80,UA,Kyiv Oblast,-,196863,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0 variation/245228,Firefox 20.0,iOS 13.4,mobile,False,False,False,2020-10-03,3,10,2020,7
37887,6453481,6453481,2020-05-01 19:20:01.637,-3707252342272502005,,156.52.250.246,NO,-,-,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/530.17 (KHTML, like Gecko Version/4.0 Mobile Safari/530.17 variation/277359",Android 2.0.0.2420,iOS 7.1,mobile,True,False,False,2020-05-01,1,5,2020,19
40542,28063905,28063905,2021-01-19 20:32:34.756,-4324475583306591935,,84.234.178.151,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,False,False,False,2021-01-19,19,1,2021,20
12939,14914376,14914376,2020-08-29 07:29:52.090,2999390849763171039,,10.0.64.186,NO,Møre og Romsdal,Fosnavag,29695,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",Android 2.3.3.2660,Android 5.4.3,mobile,False,False,False,2020-08-29,29,8,2020,7
29997,27576559,27576559,2021-01-14 00:36:11.084,-4324475583306591935,,10.3.205.187,RU,Volgograd Oblast,Podkuykovo,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2021-01-14,14,1,2021,0
66397,20074185,20074185,2020-11-06 15:54:51.169,-4324475583306591935,,23.137.225.243,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.111 Mobile Safari/537.36 variation/263154",Chrome Mobile 81.0.4044.1930,iOS 14.2.1,mobile,False,False,False,2020-11-06,6,11,2020,15
22634,27195956,27195956,2021-01-10 16:16:43.168,6931542114493407000,,80.202.232.148,NO,-,-,15659,"Mozilla/5.0  (X11; CrOS x86_64 12499.66.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.59.109 Safari/537.36",Chrome 72.0.3626.59,Chrome OS 12499.66.0,desktop,True,False,False,2021-01-10,10,1,2021,16
62176,12873259,12873259,2020-07-30 16:41:23.140,-6016816089702173957,,109.254.24.59,CZ,-,-,20590,"Mozilla/5.0  (Linux; U; Android 2.2) optimo (XT1952DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1929,Android 2.2,mobile,False,False,False,2020-07-30,30,7,2020,16
36295,6090276,6090276,2020-04-27 02:37:20.789,-4324475583306591935,,10.2.224.250,NG,Katsina State,Katsina,37567,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/OCXS27.109-51-4; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.101 Mobile Safari/537.36",Chrome Mobile WebView 87.0.4280,iOS 13.4,mobile,False,False,False,2020-04-27,27,4,2020,2
25580,8987841,8987841,2020-06-07 10:40:05.248,5099312622930771165,,66.248.237.96,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power lite AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1926,iOS 11.2.6,mobile,True,True,False,2020-06-07,7,6,2020,10
91740,18075914,18075914,2020-10-11 11:07:20.738,4653665045726039101,,45.14.52.171,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",Android 2.3.3.2639,iOS 9.3.3,mobile,False,False,False,2020-10-11,11,10,2020,11
16505,29773287,29773287,2021-02-09 16:14:54.605,1461947614078952982,,170.39.79.76,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) optimo (XT1952DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1946.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1946,iOS 11.2.6,mobile,False,False,False,2021-02-09,9,2,2021,16
51820,421403,421403,2020-02-09 09:10:29.825,1183491965705685511,,213.205.107.47,FR,-,-,43646,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/84.0 Firefox/84.0 PrivacyWall/84.0 variation/196379,Firefox Mobile 84.0,iOS 11.2.6,mobile,False,False,False,2020-02-09,9,2,2020,9
62159,28838527,28838527,2021-01-29 04:33:12.477,-4324475583306591935,,170.39.76.201,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power lite AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044,iOS 13.4,mobile,False,False,False,2021-01-29,29,1,2021,4
97759,24121591,24121591,2020-12-14 14:49:14.661,-422400324666343409,,79.161.187.113,NO,Viken,Rolvsoy,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.80.109 Safari/537.36",Chrome 72.0.3626.80,Mac OS X 10.14.6,desktop,False,False,False,2020-12-14,14,12,2020,14
38970,28720013,28720013,2021-01-27 16:01:06.200,-6513458898672181471,906.0,80.203.63.252,NO,Oslo County,Oslo,15659,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.119 Mobile Safari/537.36 OPR/52.1.2254.2373.54290",Opera Mobile 52.1.2254.2373,iOS 12.5.4,mobile,True,False,False,2021-01-27,27,1,2021,16
32608,10879095,10879095,2020-07-02 17:25:38.776,-4324475583306591935,,10.1.38.165,IN,-,-,132996,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1937.96 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1937,iOS 13.4,mobile,False,False,False,2020-07-02,2,7,2020,17
9744,3693538,3693538,2020-03-24 19:49:07.986,-6166015785241741574,,79.160.79.204,NO,Viken,Lierskogen,29695,"Mozilla/5.0  (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36 PHX/4.5",Chrome Mobile WebView 87.0.4280.2259,iOS 6.1.3,tablet,True,False,False,2020-03-24,24,3,2020,19
82795,23976904,23976904,2020-12-12 23:16:10.385,-4324475583306591935,,10.4.138.195,DE,North Rhine-Westphalia,Düsseldorf,500608,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,2020-12-12,12,12,2020,23
64303,12304525,12304525,2020-07-22 14:14:21.027,8849220434140167464,,170.39.78.8,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.123 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1926,Android 4.1,mobile,False,False,False,2020-07-22,22,7,2020,14
87682,30402565,30402565,2021-02-17 18:04:31.528,-8709288066885652271,,10.0.0.150,US,-,-,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.18 Mobile Safari/537.36",Chrome Mobile 81.0.4044,iOS 13.4,mobile,True,True,False,2021-02-17,17,2,2021,18
95477,2190904,2190904,2020-03-03 12:37:33.055,-4324475583306591935,,194.27.110.203,TR,Izmir,Izmir,8517,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1934.138 Mobile Safari/537.36 variation/80277",Chrome Mobile 81.0.4044.1934,Android 5.5.1,mobile,False,False,False,2020-03-03,3,3,2020,12
13579,4053632,4053632,2020-03-29 22:07:21.559,-8233606585382859795,,46.212.202.156,NO,Viken,Skjetten,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False,2020-03-29,29,3,2020,22
29125,21908638,21908638,2020-11-25 08:39:10.192,8436039133356091636,,46.212.41.154,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_3_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",Android 2.3.3,iOS 12.3.2,mobile,False,False,False,2020-11-25,25,11,2020,8
39145,15577154,15577154,2020-09-07 06:46:33.637,-3361883242096216674,,23.137.225.160,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) Gecko/48.0.0.3128.3143 Firefox/48.0.0.3128.3143 KAIOS/2.5.2.2,Firefox Mobile 48.0.0.3128.3143,iOS 9.3.1,mobile,True,False,False,2020-09-07,7,9,2020,6
92566,10902452,10902452,2020-07-03 03:01:15.354,-4324475583306591935,,65.111.169.201,US,Florida,Miami,15083,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1722 (Chrome,Firefox 20.0.0.1722,iOS 13.4,mobile,False,False,False,2020-07-03,3,7,2020,3
41868,2616539,2616539,2020-03-09 14:59:33.866,-4324475583306591935,,95.164.131.9,US,Wyoming,Cheyenne,54903,"Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69487",Android 2.2.2,Android 5.5.1,mobile,False,False,False,2020-03-09,9,3,2020,14
74117,9519471,9519471,2020-06-15 07:30:37.548,3569813065018279875,,95.169.60.79,NO,Innlandet,Lillehammer,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,True,False,False,2020-06-15,15,6,2020,7
67991,26162637,26162637,2021-01-02 17:18:34.461,5874318364396241945,662.0,84.209.99.120,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.114 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1928,iOS 11.2.6,mobile,True,False,False,2021-01-02,2,1,2021,17
65155,18257291,18257291,2020-10-13 19:53:10.338,-4324475583306591935,,10.0.181.229,CA,Quebec,Beauharnois,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-10-13,13,10,2020,19
45954,22202820,22202820,2020-11-27 12:44:01.383,-4324475583306591935,,203.76.172.0,SG,-,-,45470,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,2020-11-27,27,11,2020,12
24458,1846780,1846780,2020-02-27 19:01:11.762,-4324475583306591935,,185.129.128.254,CA,-,-,197175,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.62 Mobile Safari/537.36",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,False,False,2020-02-27,27,2,2020,19
4493,17349203,17349203,2020-10-01 17:16:21.247,8133483824756559886,,158.149.52.255,NO,-,-,29492,"Mozilla/5.0  (Linux; U; Android 2.2) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1930,Android 2.2,mobile,True,False,False,2020-10-01,1,10,2020,17
18019,26470930,26470930,2021-01-05 00:59:17.850,-4324475583306591935,,10.3.205.195,RU,Sverdlovsk Oblast,Alapayevsk,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2021-01-05,5,1,2021,0
6600,3328580,3328580,2020-03-19 18:38:19.049,5112274566863401147,,10.0.77.194,NO,Nordland,Storforshei,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4323.2 Safari/537.36",Chrome 88.0.4323,Mac OS X 10.14.6,desktop,True,False,False,2020-03-19,19,3,2020,18
59344,7907451,7907451,2020-05-22 03:54:37.994,-4324475583306591935,,66.248.237.115,US,-,-,393398,Mozilla/5.0 (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/68.0.0.3001 Firefox/68.0.0.3001,Firefox Mobile 68.0.0.3001,Android 6.0.99,mobile,False,True,False,2020-05-22,22,5,2020,3
92951,9642081,9642081,2020-06-16 17:15:31.331,7531225956063638860,,209.236.125.99,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.138 Mobile Safari/537.36,gzip(gfe,gzip(gfe variation/158668",Chrome Mobile 81.0.4044.1926,iOS 11.2.6,mobile,True,True,False,2020-06-16,16,6,2020,17
47768,17678622,17678622,2020-10-06 03:22:30.802,-4324475583306591935,,89.238.68.64,DE,-,-,34240,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) forge AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.117 Mobile Safari/537.36 variation/168878",Chrome Mobile 81.0.4044.1930,iOS 11.2.6,mobile,False,False,False,2020-10-06,6,10,2020,3
43521,10121579,10121579,2020-06-23 04:30:19.946,1808746628446722538,,109.247.125.138,NO,Rogaland,Egersund,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False,2020-06-23,23,6,2020,4
99566,23900329,23900329,2020-12-12 03:06:06.040,-4324475583306591935,,45.95.4.0,DE,Rheinland-Pfalz,Klausen,57353,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,2020-12-12,12,12,2020,3
61442,15781285,15781285,2020-09-09 18:12:42.969,-4324475583306591935,,62.73.242.98,NO,-,-,25400,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.117 Mobile Safari/537.36 PHX/6.6",Chrome Mobile 81.0.4044.1930,iOS 13.4,mobile,False,False,False,2020-09-09,9,9,2020,18
